# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
786	0.0	740.0
787	0.0	13573.166666666666
788	0.0	330.1666666666667
789	0.0	1951.5
790	0.0	2622.0
791	0.0	312.6666666666667
792	0.0	619.8333333333334
793	0.0	38.333333333333336
794	0.0	5.833333333333333
795	0.0	71.66666666666667
796	0.0	1737.3333333333333
797	0.0	158.83333333333334
798	0.0	118.16666666666667
799	0.0	322.6666666666667
800	0.0	5644.333333333333
801	0.0	49.833333333333336
802	0.0	81.5
803	0.0	295.1666666666667
804	0.0	41.5
805	0.0	759.8333333333334
806	0.0	1148.8333333333333
807	0.0	1363.3333333333333
808	0.0	379.8333333333333
809	0.0	126.5
810	0.0	4527.166666666667
811	0.0	53.166666666666664
812	0.0	2979.8333333333335
813	0.0	3066.8333333333335
814	0.0	186.0
815	0.0	3847.0
816	0.0	1438.1666666666667
817	0.0	118.33333333333333
818	0.0	497.8333333333333
819	0.0	150.66666666666666
820	0.0	967.8333333333334
821	0.0	169.66666666666666
822	0.0	2913.6666666666665
823	0.0	219.16666666666666
824	0.0	96.83333333333333
825	0.0	221.16666666666666
826	0.0	436.0
827	0.0	94.66666666666667
828	0.0	935.1666666666666
829	0.0	164.5
830	0.0	175.66666666666666
831	0.0	1197.8333333333333
832	0.0	794.1666666666666
833	0.0	175.5
834	0.0	2014.3333333333333
835	0.0	3965.3333333333335
836	0.0	2429.5
837	0.0	24104.666666666668
838	0.0	851.5
839	0.0	665.3333333333334
840	0.0	4256.666666666667
841	0.0	1082.5
842	0.0	981.5
843	0.0	2912.8333333333335
844	0.0	6090.5
845	0.0	173.0
846	0.0	40.833333333333336
847	0.0	912.3333333333334
848	0.0	8043.833333333333
849	0.0	203.66666666666666
850	0.0	1019.8333333333334
851	0.0	993.1666666666666
852	0.0	95.83333333333333
853	0.0	956.5
854	0.0	63.0
855	0.0	57.666666666666664
856	0.0	135.66666666666666
857	0.0	46.0
858	0.0	437.5
859	0.0	695.8333333333334
860	0.0	295.3333333333333
861	0.0	180.5
862	0.0	341.5
863	0.0	28.666666666666668
864	0.0	2557.8333333333335
865	0.0	165.5
866	0.0	543.5
867	0.0	835.0
868	0.0	147.0
869	0.0	126.83333333333333
870	0.0	426.0
871	0.0	703.1666666666666
872	0.0	1070.1666666666667
873	0.0	1638.5
874	0.0	186.0
875	0.0	718.0
876	0.0	466.5
877	0.0	280.5
878	0.0	22.666666666666668
879	0.0	120.5
880	0.0	176.66666666666666
881	0.0	1250.8333333333333
882	0.0	207.0
883	0.0	59.5
884	0.0	359.8333333333333
885	0.0	253.0
886	0.0	652.8333333333334
887	0.0	63.333333333333336
888	0.0	25567.0
889	0.0	27.166666666666668
890	0.0	82.66666666666667
891	0.0	750.6666666666666
892	0.0	434.0
893	0.0	64.33333333333333
894	0.0	489.3333333333333
895	0.0	1366.3333333333333
896	0.0	1712.3333333333333
897	0.0	198.66666666666666
898	0.0	43.333333333333336
899	0.0	842.5
900	0.0	5606.666666666667
901	0.0	63.833333333333336
902	0.0	528.5
903	0.0	636.5
904	0.0	143.0
905	0.0	1310.6666666666667
906	0.0	719.3333333333334
907	0.0	426.6666666666667
908	0.0	1799.1666666666667
909	0.0	540.8333333333334
910	0.0	133.66666666666666
911	0.0	2203.8333333333335
912	0.0	155.33333333333334
913	0.0	1573.3333333333333
914	0.0	72.0
915	0.0	1577.6666666666667
916	0.0	54.166666666666664
917	0.0	60.666666666666664
918	0.0	646.8333333333334
919	0.0	923.1666666666666
920	0.0	624.5
921	0.0	246.66666666666666
922	0.0	902.3333333333334
923	0.0	183.66666666666666
924	0.0	69.66666666666667
925	0.0	163.83333333333334
926	0.0	175.5
927	0.0	4103.5
928	0.0	296.8333333333333
929	0.0	3433.6666666666665
930	0.0	6002.833333333333
931	0.0	71.33333333333333
932	0.0	2209.5
933	0.0	164.5
934	0.0	2547.3333333333335
935	0.0	328.3333333333333
936	0.0	9693.333333333334
937	0.0	1421.5
938	0.0	159.33333333333334
939	0.0	176.33333333333334
940	0.0	933.3333333333334
941	0.0	811.6666666666666
942	0.0	243.66666666666666
943	0.0	335.0
944	0.0	553.5
945	0.0	78.5
946	0.0	61.0
947	0.0	1351.1666666666667
948	0.0	11013.166666666666
949	0.0	51.333333333333336
950	0.0	72.33333333333333
951	0.0	1643.0
952	0.0	512.3333333333334
953	0.0	1271.8333333333333
954	0.0	193.83333333333334
955	0.0	89.83333333333333
956	0.0	2579.5
957	0.0	270.1666666666667
958	0.0	1648.3333333333333
959	0.0	325.5
960	0.0	25147.166666666668
961	0.0	145.83333333333334
962	0.0	4644.166666666667
963	0.0	139.5
964	0.0	552.1666666666666
965	0.0	886.3333333333334
966	0.0	222.66666666666666
967	0.0	71.66666666666667
968	0.0	69.5
969	0.0	215.5
970	0.0	3517.1666666666665
971	0.0	3141.5
972	0.0	1194.3333333333333
973	0.0	830.8333333333334
974	0.0	1250.6666666666667
975	0.0	6829.0
976	0.0	176.0
977	0.0	40838.0
978	0.0	157.66666666666666
979	0.0	925.1666666666666
980	0.0	906.0
981	1.0	-1.0
982	0.0	1582.0
983	0.0	238.5
984	0.0	58.5
985	1.0	-1.0
986	0.0	497.1666666666667
987	0.0	1133.5
988	0.0	2840.1666666666665
989	0.0	1329.3333333333333
990	0.0	20532.166666666668
991	0.0	38.0
992	0.0	342.8333333333333
993	0.0	6348.166666666667
994	0.0	510.0
995	0.0	371.8333333333333
996	0.0	529.1666666666666
997	0.0	49.833333333333336
998	0.0	297.5
999	0.0	1529.0
1000	0.0	303.8333333333333
1001	0.0	77359.33333333333
1002	0.0	5652.666666666667
1003	0.0	151.66666666666666
1004	0.0	103.0
1005	0.0	61.666666666666664
1006	0.0	140.0
1007	0.0	699.1666666666666
1008	0.0	225.66666666666666
1009	0.0	981.0
