# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
913	1.0	0.0
914	1.0	0.0
915	1.0	0.0
916	0.0	266.6612551547587
917	1.0	0.0
918	1.0	0.0
919	1.0	0.0
920	1.0	0.0
921	1.0	0.0
922	1.0	0.0
923	1.0	0.0
924	1.0	0.0
925	1.0	0.0
926	1.0	0.0
927	1.0	0.0
928	0.0	820.3988401219249
929	1.0	0.0
930	0.0	728.9122409420088
931	1.0	0.0
932	1.0	0.0
933	1.0	0.0
934	1.0	0.0
935	1.0	0.0
936	1.0	0.0
937	1.0	0.0
938	1.0	0.0
939	1.0	0.0
940	1.0	0.0
941	1.0	0.0
942	1.0	0.0
943	1.0	0.0
944	1.0	0.0
945	1.0	0.0
946	1.0	0.0
947	1.0	0.0
948	1.0	0.0
949	1.0	0.0
950	1.0	0.0
951	1.0	0.0
952	1.0	0.0
953	1.0	0.0
954	1.0	0.0
955	1.0	0.0
956	0.0	1444.3370265653357
957	1.0	0.0
958	1.0	0.0
959	1.0	0.0
960	0.0	1255.7374384487048
961	1.0	0.0
962	0.0	655.121436342597
963	1.0	0.0
964	1.0	0.0
965	1.0	0.0
966	1.0	0.0
967	1.0	0.0
968	1.0	0.0
969	1.0	0.0
970	1.0	0.0
971	1.0	0.0
972	1.0	0.0
973	1.0	0.0
974	1.0	0.0
975	1.0	0.0
976	1.0	0.0
977	1.0	0.0
978	1.0	0.0
979	1.0	0.0
980	1.0	0.0
981	0.0	1427.3404048290104
982	0.0	92.71995991002768
983	1.0	0.0
984	1.0	0.0
985	1.0	0.0
986	1.0	0.0
987	1.0	0.0
988	1.0	0.0
989	0.0	729.3949868762866
990	1.0	0.0
991	1.0	0.0
992	1.0	0.0
993	0.0	1029.6284031355754
994	0.0	220.94571322668344
995	1.0	0.0
996	0.0	303.72498149517924
997	1.0	0.0
998	1.0	0.0
999	1.0	0.0
1000	1.0	0.0
1001	1.0	0.0
1002	0.0	305.68192654754966
1003	1.0	0.0
1004	1.0	0.0
1005	0.0	260.4133797576651
1006	1.0	0.0
1007	1.0	0.0
1008	1.0	0.0
1009	0.0	340.20728489849716
1010	1.0	0.0
1011	1.0	0.0
1012	1.0	0.0
1013	0.0	616.4797360543162
1014	1.0	0.0
1015	1.0	0.0
1016	1.0	0.0
1017	1.0	0.0
1018	1.0	0.0
1019	1.0	0.0
1020	1.0	0.0
1021	1.0	0.0
1022	0.0	273.698762874119
1023	1.0	0.0
1024	0.0	268.83803273085505
1025	1.0	0.0
1026	1.0	0.0
1027	1.0	0.0
1028	1.0	0.0
1029	1.0	0.0
1030	0.0	421.6454809065908
1031	1.0	0.0
1032	1.0	0.0
1033	1.0	0.0
1034	0.0	1146.482655662112
1035	1.0	0.0
1036	1.0	0.0
1037	1.0	0.0
1038	1.0	0.0
1039	1.0	0.0
1040	1.0	0.0
1041	1.0	0.0
1042	1.0	0.0
1043	1.0	0.0
1044	1.0	0.0
1045	1.0	0.0
1046	1.0	0.0
1047	1.0	0.0
1048	0.0	531.7195262759924
1049	1.0	0.0
1050	1.0	0.0
1051	1.0	0.0
1052	1.0	0.0
1053	1.0	0.0
1054	1.0	0.0
1055	1.0	0.0
1056	0.0	165.71675869636238
1057	1.0	0.0
1058	0.0	806.8668296327814
1059	1.0	0.0
1060	1.0	0.0
1061	1.0	0.0
1062	1.0	0.0
1063	1.0	0.0
1064	1.0	0.0
1065	1.0	0.0
1066	1.0	0.0
1067	0.0	1329.288257402368
1068	1.0	0.0
1069	1.0	0.0
1070	1.0	0.0
1071	1.0	0.0
1072	1.0	0.0
1073	1.0	0.0
1074	1.0	0.0
1075	1.0	0.0
1076	1.0	0.0
1077	1.0	0.0
1078	1.0	0.0
1079	1.0	0.0
1080	1.0	0.0
1081	1.0	0.0
1082	1.0	0.0
1083	1.0	0.0
1084	1.0	0.0
1085	1.0	0.0
1086	1.0	0.0
1087	1.0	0.0
1088	1.0	0.0
1089	1.0	0.0
1090	1.0	0.0
1091	1.0	0.0
1092	0.0	390.3634377056733
1093	1.0	0.0
1094	1.0	0.0
1095	1.0	0.0
1096	1.0	0.0
1097	1.0	0.0
1098	1.0	0.0
1099	1.0	0.0
1100	1.0	0.0
1101	1.0	0.0
1102	1.0	0.0
1103	1.0	0.0
1104	1.0	0.0
1105	0.0	1458.9343934785575
1106	0.0	521.8615983612835
1107	1.0	0.0
1108	1.0	0.0
1109	1.0	0.0
1110	1.0	0.0
